movieId,score,rating,title,genre,genre_rating,category
121099,1,2.5,101 Dalmatians II: Patch's London Adventure (2003),Children,3.1076903605293134,79
121781,1,5.0,Stuart Little 3: Call of the Wild (2005),Children,3.1076903605293134,83
122246,1,0.5,Tooth Fairy 2 (2012),Children,3.1076903605293134,45
122932,1,2.0,Elsa & Fred (2014),Children,3.1076903605293134,20
124404,1,5.0,"Snowflake, the White Gorilla (2011)",Children,3.1076903605293134,83
125970,1,3.5,Halloweentown (1998),Children,3.1076903605293134,67
125974,2,3.75,Halloweentown High (2004),Children,3.1076903605293134,40
126088,1,5.0,A Flintstones Christmas Carol (1994),Children,3.1076903605293134,83
126142,1,4.0,The Cave of the Golden Rose (1991),Children,3.1076903605293134,77
126482,1,3.0,Strange Magic (2015),Children,3.1076903605293134,35
126921,1,5.0,The Fox and the Hound 2 (2006),Children,3.1076903605293134,83
128944,1,3.5,"Honey, We Shrunk Ourselves (1997)",Children,3.1076903605293134,67
128968,2,4.0,Stitch! The Movie (2003),Children,3.1076903605293134,40
130073,1,4.0,Cinderella (2015),Children,3.1076903605293134,77
130444,1,4.0,Ruby Red (2013),Children,3.1076903605293134,77
130450,3,2.5,Pan (2015),Children,3.1076903605293134,3
130520,8,3.25,Home (2015),Children,3.1076903605293134,56
131098,1,5.0,Saving Santa (2013),Children,3.1076903605293134,83
131656,2,3.0,Shaun the Sheep Movie (2015),Children,3.1076903605293134,85
132046,7,2.5,Tomorrowland (2015),Children,3.1076903605293134,19
132584,1,3.5,The Even Stevens Movie (2003),Children,3.1076903605293134,67
134849,1,4.0,Duck Amuck (1953),Children,3.1076903605293134,77
134853,43,3.813953488372093,Inside Out (2015),Children,3.1076903605293134,18
135216,1,0.5,The Star Wars Holiday Special (1978),Children,3.1076903605293134,45
135777,1,4.5,Golmaal (2006),Children,3.1076903605293134,12
135887,15,3.1666666666666665,Minions (2015),Children,3.1076903605293134,60
136016,4,3.0,The Good Dinosaur (2015),Children,3.1076903605293134,48
136341,1,5.0,Scooby-Doo! and the Samurai Sword (2009),Children,3.1076903605293134,83
136353,1,5.0,Scooby-Doo! and the Loch Ness Monster (2004),Children,3.1076903605293134,83
136355,1,5.0,Big Top Scooby-Doo! (2012),Children,3.1076903605293134,83
136359,1,5.0,Scooby-Doo Goes Hollywood (1979),Children,3.1076903605293134,83
136503,1,5.0,Tom and Jerry: Shiver Me Whiskers (2006),Children,3.1076903605293134,83
136556,1,5.0,Kung Fu Panda: Secrets of the Masters (2011),Children,3.1076903605293134,83
138702,1,3.0,Feast (2014),Children,3.1076903605293134,35
140359,4,4.0,Doctor Who: The Waters of Mars (2009),Children,3.1076903605293134,65
141994,1,0.5,Saving Christmas (2014),Children,3.1076903605293134,45
145491,1,3.5,Our Lips Are Sealed (2000),Children,3.1076903605293134,67
145935,1,1.5,"Peanuts Movie, The (2015)",Children,3.1076903605293134,20
146684,1,5.0,Cosmic Scrat-tastrophe (2015),Children,3.1076903605293134,83
147142,1,3.0,Those Happy Days (2006),Children,3.1076903605293134,35
147378,4,3.0,Doctor Who: Planet of the Dead (2009),Children,3.1076903605293134,48
147380,4,2.875,Doctor Who: The Next Doctor (2008),Children,3.1076903605293134,48
148675,1,2.0,North Pole: Open For Christmas (2015),Children,3.1076903605293134,20
148775,1,4.0,Wizards of Waverly Place: The Movie (2009),Children,3.1076903605293134,77
149354,7,2.5,Sisters (2015),Children,3.1076903605293134,19
150554,1,5.0,The Love Bug (1997),Children,3.1076903605293134,83
151687,1,0.5,Risen (2016),Children,3.1076903605293134,45
152081,32,3.890625,Zootopia (2016),Children,3.1076903605293134,57
152658,1,1.5,Santa's Little Helper (2015),Children,3.1076903605293134,20
153386,1,3.0,Long Live Ghosts! (1977),Children,3.1076903605293134,35
156025,1,5.0,Ice Age: The Great Egg-Scapade (2016),Children,3.1076903605293134,83
157865,1,1.5,Ratchet & Clank (2016),Children,3.1076903605293134,20
158813,4,2.0,Alice Through the Looking Glass (2016),Children,3.1076903605293134,81
158830,1,2.5,The BFG (2016),Children,3.1076903605293134,79
160569,1,1.0,Ice Age: Collision Course (2016),Children,3.1076903605293134,45
160573,1,3.0,Pete's Dragon (2016),Children,3.1076903605293134,35
162578,6,4.0,Kubo and the Two Strings (2016),Children,3.1076903605293134,51
163072,1,5.0,Winnie Pooh (1969),Children,3.1076903605293134,83
164200,2,4.0,Storks (2016),Children,3.1076903605293134,40
164707,1,4.0,Go Figure (2005),Children,3.1076903605293134,77
166183,1,5.0,Junior and Karlson (1968),Children,3.1076903605293134,83
166203,1,4.0,Sapphire Blue (2014),Children,3.1076903605293134,77
166461,10,3.45,Moana (2016),Children,3.1076903605293134,80
167036,4,3.75,Sing (2016),Children,3.1076903605293134,65
167790,1,3.5,The Good Boy (2016),Children,3.1076903605293134,67
168418,5,3.8,The Boss Baby (2017),Children,3.1076903605293134,92
170777,1,5.0,There Once Was a Dog (1982),Children,3.1076903605293134,83
170837,1,4.0,Life-Size (2000),Children,3.1076903605293134,77
170939,1,3.5,Captain Underpants: The First Epic Movie (2017),Children,3.1076903605293134,67
172547,2,2.25,Despicable Me 3 (2017),Children,3.1076903605293134,58
172577,1,5.0,Last Year's Snow Was Falling (1983),Children,3.1076903605293134,83
172585,1,5.0,Karlson Returns (1970),Children,3.1076903605293134,83
172793,1,5.0,Vovka in the Kingdom of Far Far Away (1965),Children,3.1076903605293134,83
172825,1,4.5,Adventures of Mowgli: The Kidnapping (1968),Children,3.1076903605293134,12
173351,1,5.0,Wow! A Talking Fish! (1983),Children,3.1076903605293134,83
173873,1,2.0,Gulliver's Travels (1996),Children,3.1076903605293134,20
175293,1,5.0,Gena the Crocodile (1969),Children,3.1076903605293134,83
175387,1,5.0,On the Trail of the Bremen Town Musicians (1973),Children,3.1076903605293134,83
175397,1,5.0,"In the blue sea, in the white foam. (1984)",Children,3.1076903605293134,83
175475,1,0.5,The Emoji Movie (2017),Children,3.1076903605293134,45
176389,1,2.0,The Nut Job 2: Nutty by Nature (2017),Children,3.1076903605293134,20
176621,1,2.0,Boniface's Holiday (1965),Children,3.1076903605293134,20
177765,13,3.5384615384615383,Coco (2017),Children,3.1076903605293134,64
178827,2,4.25,Paddington 2 (2017),Children,3.1076903605293134,89
179401,6,3.6666666666666665,Jumanji: Welcome to the Jungle (2017),Children,3.1076903605293134,51
180987,1,1.5,Ferdinand (2017),Children,3.1076903605293134,20
182293,1,4.0,Hare-um Scare-um (1939),Children,3.1076903605293134,77
182299,1,4.0,Porky's Hare Hunt (1938),Children,3.1076903605293134,77
182731,1,4.5,Pixel Perfect (2004),Children,3.1076903605293134,12
183301,1,3.0,The Tale of the Bunny Picnic (1986),Children,3.1076903605293134,35
184987,1,3.0,A Wrinkle in Time (2018),Children,3.1076903605293134,35
187541,4,3.0,Incredibles 2 (2018),Children,3.1076903605293134,48
187595,5,3.9,Solo: A Star Wars Story (2018),Children,3.1076903605293134,92
1,215,3.9209302325581397,Toy Story (1995),Comedy,3.181716291867792,11
3,52,3.2596153846153846,Grumpier Old Men (1995),Comedy,3.181716291867792,74
4,7,2.357142857142857,Waiting to Exhale (1995),Comedy,3.181716291867792,19
5,49,3.0714285714285716,Father of the Bride Part II (1995),Comedy,3.181716291867792,27
7,54,3.185185185185185,Sabrina (1995),Comedy,3.181716291867792,74
11,70,3.6714285714285713,"American President, The (1995)",Comedy,3.181716291867792,37
12,19,2.4210526315789473,Dracula: Dead and Loving It (1995),Comedy,3.181716291867792,21
18,20,3.7,Four Rooms (1995),Comedy,3.181716291867792,21
19,88,2.727272727272727,Ace Ventura: When Nature Calls (1995),Comedy,3.181716291867792,47
20,15,2.5,Money Train (1995),Comedy,3.181716291867792,60
21,89,3.49438202247191,Get Shorty (1995),Comedy,3.181716291867792,47
38,4,2.125,It Takes Two (1995),Comedy,3.181716291867792,81
39,104,3.293269230769231,Clueless (1995),Comedy,3.181716291867792,68
45,32,3.3125,To Die For (1995),Comedy,3.181716291867792,57
52,28,3.4642857142857144,Mighty Aphrodite (1995),Comedy,3.181716291867792,53
54,3,2.3333333333333335,"Big Green, The (1995)",Comedy,3.181716291867792,3
58,37,4.027027027027027,"Postman, The (Postino, Il) (1994)",Comedy,3.181716291867792,4
63,7,2.7142857142857144,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,3.181716291867792,19
64,5,2.2,Two if by Sea (1996),Comedy,3.181716291867792,13
65,31,2.532258064516129,Bio-Dome (1996),Comedy,3.181716291867792,93
68,5,3.4,French Twist (Gazon maudit) (1995),Comedy,3.181716291867792,92
69,20,3.775,Friday (1995),Comedy,3.181716291867792,21
70,55,3.5090909090909093,From Dusk Till Dawn (1996),Comedy,3.181716291867792,9
72,7,3.2142857142857144,Kicking and Screaming (1995),Comedy,3.181716291867792,91
75,5,2.2,Big Bully (1996),Comedy,3.181716291867792,13
82,8,3.875,Antonia's Line (Antonia) (1995),Comedy,3.181716291867792,56
87,7,2.5,Dunston Checks In (1996),Comedy,3.181716291867792,19
88,16,3.15625,Black Sheep (1996),Comedy,3.181716291867792,90
93,9,2.8333333333333335,Vampire in Brooklyn (1995),Comedy,3.181716291867792,36
94,10,3.95,Beautiful Girls (1996),Comedy,3.181716291867792,80
96,1,3.5,In the Bleak Midwinter (1995),Comedy,3.181716291867792,67
101,23,3.782608695652174,Bottle Rocket (1996),Comedy,3.181716291867792,7
102,5,2.4,Mr. Wrong (1996),Comedy,3.181716291867792,13
104,99,3.4393939393939394,Happy Gilmore (1996),Comedy,3.181716291867792,8
106,1,4.0,Nobody Loves Me (Keiner liebt mich) (1994),Comedy,3.181716291867792,77
107,26,3.326923076923077,Muppet Treasure Island (1996),Comedy,3.181716291867792,78
112,46,3.5434782608695654,Rumble in the Bronx (Hont faan kui) (1995),Comedy,3.181716291867792,59
118,2,2.5,If Lucy Fell (1996),Comedy,3.181716291867792,58
119,2,3.0,"Steal Big, Steal Little (1995)",Comedy,3.181716291867792,85
122,16,2.65625,Boomerang (1992),Comedy,3.181716291867792,90
125,12,3.5833333333333335,Flirting With Disaster (1996),Comedy,3.181716291867792,42
129,1,2.0,Pie in the Sky (1996),Comedy,3.181716291867792,20
135,31,2.9516129032258065,Down Periscope (1996),Comedy,3.181716291867792,93
141,86,3.494186046511628,"Birdcage, The (1996)",Comedy,3.181716291867792,95
144,12,3.3333333333333335,"Brothers McMullen, The (1995)",Comedy,3.181716291867792,42
145,51,3.2450980392156863,Bad Boys (1995),Comedy,3.181716291867792,27
153,137,2.9160583941605838,Batman Forever (1995),Comedy,3.181716291867792,46
156,3,3.3333333333333335,Blue in the Face (1995),Comedy,3.181716291867792,88
157,11,2.8636363636363638,Canadian Bacon (1995),Comedy,3.181716291867792,73
166,3,2.8333333333333335,"Doom Generation, The (1995)",Comedy,3.181716291867792,88
171,6,3.8333333333333335,Jeffrey (1995),Comedy,3.181716291867792,51
174,10,2.7,Jury Duty (1995),Comedy,3.181716291867792,80
176,13,4.3076923076923075,Living in Oblivion (1995),Comedy,3.181716291867792,64
178,1,1.0,Love & Human Remains (1993),Comedy,3.181716291867792,45
180,36,3.4027777777777777,Mallrats (1995),Comedy,3.181716291867792,52
183,2,3.5,Mute Witness (1994),Comedy,3.181716291867792,40
186,48,2.8229166666666665,Nine Months (1995),Comedy,3.181716291867792,61
187,4,4.125,Party Girl (1995),Comedy,3.181716291867792,65
189,1,3.0,Reckless (1995),Comedy,3.181716291867792,35
194,18,3.6666666666666665,Smoke (1995),Comedy,3.181716291867792,44
195,10,3.1,Something to Talk About (1995),Comedy,3.181716291867792,80
203,22,3.4318181818181817,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,3.181716291867792,50
205,9,3.1666666666666665,Unstrung Heroes (1995),Comedy,3.181716291867792,36
212,3,3.0,Bushwhacked (1995),Comedy,3.181716291867792,88
216,49,3.326530612244898,Billy Madison (1995),Comedy,3.181716291867792,27
218,14,3.4285714285714284,Boys on the Side (1995),Comedy,3.181716291867792,87
223,104,3.855769230769231,Clerks (1994),Comedy,3.181716291867792,68
224,40,3.6125,Don Juan DeMarco (1995),Comedy,3.181716291867792,98
228,3,2.3333333333333335,Destiny Turns on the Radio (1995),Comedy,3.181716291867792,3
231,133,3.0601503759398496,Dumb & Dumber (Dumb and Dumber) (1994),Comedy,3.181716291867792,46
232,14,3.892857142857143,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy,3.181716291867792,87
234,17,2.588235294117647,Exit to Eden (1994),Comedy,3.181716291867792,55
235,70,3.6785714285714284,Ed Wood (1994),Comedy,3.181716291867792,37
236,45,3.477777777777778,French Kiss (1995),Comedy,3.181716291867792,59
237,22,3.340909090909091,Forget Paris (1995),Comedy,3.181716291867792,50
239,17,3.0,"Goofy Movie, A (1995)",Comedy,3.181716291867792,55
243,1,3.0,Gordy (1995),Comedy,3.181716291867792,35
248,17,3.176470588235294,Houseguest (1994),Comedy,3.181716291867792,55
250,6,2.5,Heavyweights (Heavy Weights) (1995),Comedy,3.181716291867792,71
252,43,3.453488372093023,I.Q. (1994),Comedy,3.181716291867792,18
255,7,2.0714285714285716,"Jerky Boys, The (1995)",Comedy,3.181716291867792,19
256,35,2.8285714285714287,Junior (1994),Comedy,3.181716291867792,52
258,10,2.6,"Kid in King Arthur's Court, A (1995)",Comedy,3.181716291867792,80
267,17,2.9411764705882355,Major Payne (1995),Comedy,3.181716291867792,55
272,31,3.7580645161290325,"Madness of King George, The (1994)",Comedy,3.181716291867792,93
274,7,2.9285714285714284,Man of the House (1995),Comedy,3.181716291867792,19
275,6,2.0,Mixed Nuts (1994),Comedy,3.181716291867792,71
276,22,3.25,Milk Money (1994),Comedy,3.181716291867792,50
278,2,1.5,Miami Rhapsody (1995),Comedy,3.181716291867792,62
281,14,3.7857142857142856,Nobody's Fool (1994),Comedy,3.181716291867792,87
287,1,3.0,Nina Takes a Lover (1994),Comedy,3.181716291867792,35
289,8,3.5625,Only You (1994),Comedy,3.181716291867792,56
294,2,3.0,"Perez Family, The (1995)",Comedy,3.181716291867792,85
295,1,3.0,"Pyromaniac's Love Story, A (1995)",Comedy,3.181716291867792,35
296,307,4.197068403908795,Pulp Fiction (1994),Comedy,3.181716291867792,6
304,3,3.6666666666666665,Roommates (1995),Comedy,3.181716291867792,32
305,9,2.8333333333333335,Ready to Wear (Pret-A-Porter) (1994),Comedy,3.181716291867792,36
308,20,4.025,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy,3.181716291867792,21
310,1,3.0,Rent-a-Kid (1995),Comedy,3.181716291867792,35
312,9,1.4444444444444444,Stuart Saves His Family (1995),Comedy,3.181716291867792,99
317,81,3.2037037037037037,"Santa Clause, The (1994)",Comedy,3.181716291867792,25
319,20,3.6,Shallow Grave (1994),Comedy,3.181716291867792,21
322,10,3.55,Swimming with Sharks (1995),Comedy,3.181716291867792,80
324,1,4.0,"Sum of Us, The (1994)",Comedy,3.181716291867792,77
325,7,2.5,National Lampoon's Senior Trip (1995),Comedy,3.181716291867792,19
327,34,2.823529411764706,Tank Girl (1995),Comedy,3.181716291867792,28
333,50,3.78,Tommy Boy (1995),Comedy,3.181716291867792,27
339,98,3.4693877551020407,While You Were Sleeping (1995),Comedy,3.181716291867792,8
342,33,3.272727272727273,Muriel's Wedding (1994),Comedy,3.181716291867792,28
344,161,3.040372670807453,Ace Ventura: Pet Detective (1994),Comedy,3.181716291867792,23
345,36,3.5972222222222223,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy,3.181716291867792,52
348,30,3.5833333333333335,Bullets Over Broadway (1994),Comedy,3.181716291867792,93
351,17,3.176470588235294,"Corrina, Corrina (1994)",Comedy,3.181716291867792,55
352,2,2.5,Crooklyn (1994),Comedy,3.181716291867792,58
355,42,2.357142857142857,"Flintstones, The (1994)",Comedy,3.181716291867792,49
356,329,4.164133738601824,Forrest Gump (1994),Comedy,3.181716291867792,33
357,103,3.5194174757281553,Four Weddings and a Funeral (1994),Comedy,3.181716291867792,43
359,1,3.0,I Like It Like That (1994),Comedy,3.181716291867792,35
360,8,2.6875,I Love Trouble (1994),Comedy,3.181716291867792,99
361,17,3.0588235294117645,It Could Happen to You (1994),Comedy,3.181716291867792,55
367,157,3.1847133757961785,"Mask, The (1994)",Comedy,3.181716291867792,86
368,74,3.5,Maverick (1994),Comedy,3.181716291867792,1
370,58,3.060344827586207,Naked Gun 33 1/3: The Final Insult (1994),Comedy,3.181716291867792,72
371,21,3.3095238095238093,"Paper, The (1994)",Comedy,3.181716291867792,50
372,21,2.761904761904762,Reality Bites (1994),Comedy,3.181716291867792,82
374,25,2.2,Richie Rich (1994),Comedy,3.181716291867792,78
378,7,2.7857142857142856,Speechless (1994),Comedy,3.181716291867792,19
380,178,3.497191011235955,True Lies (1994),Comedy,3.181716291867792,41
387,4,2.375,"Low Down Dirty Shame, A (1994)",Comedy,3.181716291867792,81
410,84,3.1011904761904763,Addams Family Values (1993),Comedy,3.181716291867792,95
413,26,2.7884615384615383,Airheads (1994),Comedy,3.181716291867792,78
414,6,2.3333333333333335,"Air Up There, The (1994)",Comedy,3.181716291867792,71
415,16,2.53125,Another Stakeout (1993),Comedy,3.181716291867792,90
417,13,3.6923076923076925,Barcelona (1994),Comedy,3.181716291867792,64
419,20,2.675,"Beverly Hillbillies, The (1993)",Comedy,3.181716291867792,21
420,59,2.7203389830508473,Beverly Hills Cop III (1994),Comedy,3.181716291867792,34
429,6,2.0,Cabin Boy (1994),Comedy,3.181716291867792,71
430,2,3.75,Calendar Girl (1993),Comedy,3.181716291867792,40
432,55,2.6454545454545455,City Slickers II: The Legend of Curly's Gold (1994),Comedy,3.181716291867792,9
433,8,2.75,Clean Slate (1994),Comedy,3.181716291867792,99
435,63,2.4206349206349205,Coneheads (1993),Comedy,3.181716291867792,75
437,9,2.1666666666666665,Cops and Robbersons (1994),Comedy,3.181716291867792,99
438,7,2.7142857142857144,"Cowboy Way, The (1994)",Comedy,3.181716291867792,19
440,76,3.5460526315789473,Dave (1993),Comedy,3.181716291867792,1
441,42,3.9285714285714284,Dazed and Confused (1993),Comedy,3.181716291867792,49
444,6,2.3333333333333335,Even Cowgirls Get the Blues (1993),Comedy,3.181716291867792,71
445,12,3.0,Fatal Instinct (1993),Comedy,3.181716291867792,42
449,1,1.0,Fear of a Black Hat (1994),Comedy,3.181716291867792,45
450,7,3.0,With Honors (1994),Comedy,3.181716291867792,19
453,5,2.8,For Love or Money (1993),Comedy,3.181716291867792,13
460,3,2.6666666666666665,Getting Even with Dad (1994),Comedy,3.181716291867792,3
466,60,2.8666666666666667,Hot Shots! Part Deux (1993),Comedy,3.181716291867792,34
467,1,5.0,Live Nude Girls (1995),Comedy,3.181716291867792,83
468,22,3.2045454545454546,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy,3.181716291867792,50
470,1,1.0,House Party 3 (1994),Comedy,3.181716291867792,45
471,40,3.55,"Hudsucker Proxy, The (1994)",Comedy,3.181716291867792,98
472,6,2.5833333333333335,I'll Do Anything (1994),Comedy,3.181716291867792,71
473,7,1.8571428571428572,In the Army Now (1994),Comedy,3.181716291867792,19
476,1,1.0,"Inkwell, The (1994)",Comedy,3.181716291867792,45
478,1,2.5,Jimmy Hollywood (1994),Comedy,3.181716291867792,79
485,53,2.9339622641509435,Last Action Hero (1993),Comedy,3.181716291867792,74
486,3,3.0,Life with Mikey (1993),Comedy,3.181716291867792,88
487,4,2.5,Lightning Jack (1994),Comedy,3.181716291867792,48
489,11,2.8636363636363638,Made in America (1993),Comedy,3.181716291867792,73
492,14,3.75,Manhattan Murder Mystery (1993),Comedy,3.181716291867792,87
496,1,5.0,What Happened Was... (1994),Comedy,3.181716291867792,83
497,43,3.813953488372093,Much Ado About Nothing (1993),Comedy,3.181716291867792,18
499,2,2.5,Mr. Wonderful (1993),Comedy,3.181716291867792,58
500,144,3.388888888888889,Mrs. Doubtfire (1993),Comedy,3.181716291867792,26
505,7,2.2142857142857144,North (1994),Comedy,3.181716291867792,19
513,4,3.375,Radioland Murders (1994),Comedy,3.181716291867792,65
514,18,3.4166666666666665,"Ref, The (1994)",Comedy,3.181716291867792,44
516,18,3.0555555555555554,Renaissance Man (1994),Comedy,3.181716291867792,44
518,4,2.375,"Road to Wellville, The (1994)",Comedy,3.181716291867792,81
520,69,3.130434782608696,Robin Hood: Men in Tights (1993),Comedy,3.181716291867792,37
528,3,2.3333333333333335,"Scout, The (1994)",Comedy,3.181716291867792,3
532,16,3.0,Serial Mom (1994),Comedy,3.181716291867792,90
539,106,3.4716981132075473,Sleepless in Seattle (1993),Comedy,3.181716291867792,68
542,14,2.7857142857142856,Son in Law (1993),Comedy,3.181716291867792,38
543,41,3.317073170731707,So I Married an Axe Murderer (1993),Comedy,3.181716291867792,49
546,21,2.0,Super Mario Bros. (1993),Comedy,3.181716291867792,82
550,5,3.4,Threesome (1994),Comedy,3.181716291867792,92
552,61,3.262295081967213,"Three Musketeers, The (1993)",Comedy,3.181716291867792,75
562,23,3.5434782608695654,Welcome to the Dollhouse (1995),Comedy,3.181716291867792,7
564,2,1.5,Chasers (1994),Comedy,3.181716291867792,62
567,3,2.0,Kika (1993),Comedy,3.181716291867792,3
568,2,3.5,Bhaji on the Beach (1993),Comedy,3.181716291867792,40
569,6,2.6666666666666665,Little Big League (1994),Comedy,3.181716291867792,71
574,4,3.25,Spanking the Monkey (1994),Comedy,3.181716291867792,48
575,16,2.65625,"Little Rascals, The (1994)",Comedy,3.181716291867792,90
583,1,4.0,Dear Diary (Caro Diario) (1994),Comedy,3.181716291867792,77
585,36,2.736111111111111,"Brady Bunch Movie, The (1995)",Comedy,3.181716291867792,52
586,116,2.9956896551724137,Home Alone (1990),Comedy,3.181716291867792,63
587,115,3.4347826086956523,Ghost (1990),Comedy,3.181716291867792,63
588,183,3.7923497267759565,Aladdin (1992),Comedy,3.181716291867792,70
597,135,3.4851851851851854,Pretty Woman (1990),Comedy,3.181716291867792,46
600,1,4.0,Love and a .45 (1994),Comedy,3.181716291867792,77
608,181,4.116022099447513,Fargo (1996),Comedy,3.181716291867792,70
612,6,2.5,"Pallbearer, The (1996)",Comedy,3.181716291867792,71
615,1,3.0,Bread and Chocolate (Pane e cioccolata) (1973),Comedy,3.181716291867792,35
617,3,2.8333333333333335,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy,3.181716291867792,88
618,1,3.0,Two Much (1995),Comedy,3.181716291867792,35
619,5,2.6,Ed (1996),Comedy,3.181716291867792,13
626,1,5.0,"Thin Line Between Love and Hate, A (1996)",Comedy,3.181716291867792,83
633,1,5.0,Denise Calls Up (1995),Comedy,3.181716291867792,83
634,4,2.25,Theodore Rex (1995),Comedy,3.181716291867792,81
635,2,3.0,"Family Thing, A (1996)",Comedy,3.181716291867792,85
637,33,3.0454545454545454,Sgt. Bilko (1996),Comedy,3.181716291867792,28
639,4,3.0,Girl 6 (1996),Comedy,3.181716291867792,48
649,1,3.0,Cold Fever (Á köldum klaka) (1995),Comedy,3.181716291867792,35
656,5,3.0,Eddie (1996),Comedy,3.181716291867792,13
663,12,3.2916666666666665,Kids in the Hall: Brain Candy (1996),Comedy,3.181716291867792,42
665,3,4.333333333333333,Underground (1995),Comedy,3.181716291867792,32
671,36,3.486111111111111,Mystery Science Theater 3000: The Movie (1996),Comedy,3.181716291867792,52
673,53,2.707547169811321,Space Jam (1996),Comedy,3.181716291867792,74
674,9,3.1666666666666665,Barbarella (1968),Comedy,3.181716291867792,36
688,9,2.3333333333333335,Operation Dumbo Drop (1995),Comedy,3.181716291867792,99
691,3,3.3333333333333335,Mrs. Winterbourne (1996),Comedy,3.181716291867792,88
700,7,3.2142857142857144,Angus (1995),Comedy,3.181716291867792,91
708,58,3.3879310344827585,"Truth About Cats & Dogs, The (1996)",Comedy,3.181716291867792,72
709,11,3.090909090909091,Oliver & Company (1988),Comedy,3.181716291867792,73
710,8,2.5625,Celtic Pride (1996),Comedy,3.181716291867792,99
718,4,4.125,"Visitors, The (Visiteurs, Les) (1993)",Comedy,3.181716291867792,65
719,35,2.842857142857143,Multiplicity (1996),Comedy,3.181716291867792,52
720,27,4.092592592592593,Wallace & Gromit: The Best of Aardman Animation (1996),Comedy,3.181716291867792,53
725,5,2.5,"Great White Hype, The (1996)",Comedy,3.181716291867792,13
728,10,3.5,Cold Comfort Farm (1995),Comedy,3.181716291867792,80
743,29,2.5172413793103448,Spy Hard (1996),Comedy,3.181716291867792,15
745,48,3.8958333333333335,Wallace & Gromit: A Close Shave (1995),Comedy,3.181716291867792,61
747,3,3.3333333333333335,"Stupids, The (1996)",Comedy,3.181716291867792,88
750,97,4.268041237113402,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy,3.181716291867792,8
762,41,2.4146341463414633,Striptease (1996),Comedy,3.181716291867792,49
765,19,3.1578947368421053,Jack (1996),Comedy,3.181716291867792,21
778,102,4.03921568627451,Trainspotting (1996),Comedy,3.181716291867792,43
784,54,2.8055555555555554,"Cable Guy, The (1996)",Comedy,3.181716291867792,74
785,42,3.369047619047619,Kingpin (1996),Comedy,3.181716291867792,49
788,82,2.731707317073171,"Nutty Professor, The (1996)",Comedy,3.181716291867792,25
799,23,3.4565217391304346,"Frighteners, The (1996)",Comedy,3.181716291867792,7
801,11,3.1363636363636362,Harriet the Spy (1996),Comedy,3.181716291867792,73
803,1,4.0,Walking and Talking (1996),Comedy,3.181716291867792,77
804,8,3.25,She's the One (1996),Comedy,3.181716291867792,56
810,12,2.25,Kazaam (1996),Comedy,3.181716291867792,42
813,5,2.8,Larger Than Life (1996),Comedy,3.181716291867792,13
818,10,3.25,"Very Brady Sequel, A (1996)",Comedy,3.181716291867792,80
829,9,2.6666666666666665,Joe's Apartment (1996),Comedy,3.181716291867792,36
830,21,3.0714285714285716,"First Wives Club, The (1996)",Comedy,3.181716291867792,82
833,6,2.0,High School High (1996),Comedy,3.181716291867792,71
837,33,3.272727272727273,Matilda (1996),Comedy,3.181716291867792,28
838,30,3.9166666666666665,Emma (1996),Comedy,3.181716291867792,93
840,4,3.375,House Arrest (1996),Comedy,3.181716291867792,65
842,12,2.5416666666666665,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy,3.181716291867792,42
852,43,3.1744186046511627,Tin Cup (1996),Comedy,3.181716291867792,18
861,9,3.8333333333333335,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Comedy,3.181716291867792,36
867,2,1.75,Carpool (1996),Comedy,3.181716291867792,62
870,2,1.0,Gone Fishin' (1997),Comedy,3.181716291867792,62
876,1,5.0,Supercop 2 (Project S) (Chao ji ji hua) (1993),Comedy,3.181716291867792,83
881,5,2.1,First Kid (1996),Comedy,3.181716291867792,13
886,6,2.6666666666666665,Bulletproof (1996),Comedy,3.181716291867792,71
892,13,3.5384615384615383,Twelfth Night (1996),Comedy,3.181716291867792,64
898,29,4.310344827586207,"Philadelphia Story, The (1940)",Comedy,3.181716291867792,15
899,47,4.074468085106383,Singin' in the Rain (1952),Comedy,3.181716291867792,61
901,7,3.0,Funny Face (1957),Comedy,3.181716291867792,19
905,14,4.321428571428571,It Happened One Night (1934),Comedy,3.181716291867792,87
907,2,3.5,"Gay Divorcee, The (1934)",Comedy,3.181716291867792,40
909,27,3.962962962962963,"Apartment, The (1960)",Comedy,3.181716291867792,53
910,50,4.01,Some Like It Hot (1959),Comedy,3.181716291867792,27
911,13,3.8076923076923075,Charade (1963),Comedy,3.181716291867792,64
914,35,4.042857142857143,My Fair Lady (1964),Comedy,3.181716291867792,52
915,30,3.7666666666666666,Sabrina (1954),Comedy,3.181716291867792,93
916,26,4.0576923076923075,Roman Holiday (1953),Comedy,3.181716291867792,78
921,9,3.388888888888889,My Favorite Year (1982),Comedy,3.181716291867792,36
